Model_Name,Case,Learning_Rate,Epochs,Transformation,Rotation,Loss_Function,MSE,MAE,Cosine_Similarity
single_coord_linear_mlp,cylinder,0.001,30,grid128,False,mse,0.0013707251055166,0.023252272978425,0.0
single_coord_linear_mlp,case_k_003_left,0.0001,30,grid128,False,mse,0.0037843324244022,0.0136372549459338,0.0044236569665372
single_coord_linear_mlp,case_k_008_right,0.0001,30,grid128,False,mse,0.0025256760418415,0.0118752820417284,0.00368034071289
single_coord_linear_mlp,case_m_006_left,0.0001,30,grid128,False,mse,0.0024119096342474,0.0117246881127357,0.0039764489047229
single_coord_linear_mlp,case_w_027_right,0.0001,30,grid128,False,mse,0.002609709277749,0.0121128810569643,0.0037693202029913
single_coord_linear_mlp,case_w_038_left,0.0001,30,grid128,False,mse,0.0029575647786259,0.0127639891579747,0.0074500944465398
single_coord_linear_mlp,aneurysm1,0.0001,30,grid128,False,mse,0.0026771079283207,0.0126280672848224,0.0081780403852462
single_coord_linear_mlp,aneurysm2,0.0001,30,grid128,False,mse,0.0028152565937489,0.0125823365524411,0.0023683551698923
single_coord_linear_mlp,bifurication,0.0001,30,grid128,False,mse,0.0024681978393346,0.0116680720821022,0.0
single_coord_linear_mlp,cylinder,0.0001,30,grid128,False,mse,0.0024681978393346,0.0116680720821022,0.0
single_coord_linear_mlp,case_k_003_left,0.1,30,unitcube,True,mse,0.1275984495878219,0.1970876008272171,0.2619917094707489
single_coord_linear_mlp,case_k_008_right,0.1,30,unitcube,True,mse,0.0278596356511116,0.1119097620248794,0.3671384155750274
single_coord_linear_mlp,case_m_006_left,0.1,30,unitcube,True,mse,0.0213585887104272,0.1029049009084701,0.6113418340682983
single_coord_linear_mlp,case_w_027_right,0.1,30,unitcube,True,mse,0.0366369076073169,0.1323651373386383,0.2660087049007416
single_coord_linear_mlp,case_w_038_left,0.1,30,unitcube,True,mse,0.0525934062898159,0.158390462398529,0.4159348309040069
single_coord_linear_mlp,bifurication,0.1,30,unitcube,True,mse,0.0057518435642123,0.0479371584951877,0.8617908954620361
single_coord_linear_mlp,aneurysm2,0.1,30,unitcube,True,mse,0.0129985585808753,0.0747366175055503,0.1160895526409149
single_coord_linear_mlp,aneurysm1,0.1,30,unitcube,True,mse,0.0162583049386739,0.0937114804983139,0.2012975811958313
single_coord_linear_mlp,cylinder,0.1,30,unitcube,True,mse,0.0035229460336267,0.0318922065198421,0.9542641043663024
single_coord_linear_mlp,case_k_003_left,0.01,30,unitcube,True,mse,0.1264876127243042,0.2033328562974929,0.2814199924468994
